269 0.51 6.212 9.962 11.489
270 0.512 6.235 9.968 11.451
271 0.484 6.236 9.962 11.386
272 0.41 6.147 9.87 11.372
273 0.497 6.171 9.838 11.325
274 0.415 6.135 9.808 11.29
275 0.409 6.107 9.781 11.256
276 0.398 6.116 9.756 11.231
277 0.409 6.075 9.973 11.227
278 0.356 6.033 9.685 11.109
279 0.388 6.034 9.682 11.115
280 0.355 6.025 9.624 11.078
281 0.372 5.999 9.601 11.051
282 0.131 5.917 9.911 11.001
283 0.374 5.943 9.527 10.97
284 0.328 5.941 9.539 10.961
285 0.498 5.931 9.549 11.017
286 0.403 5.974 9.497 10.94
287 0.379 6 9.388 10.921
288 0.413 5.93 9.459 10.875
289 0.427 5.962 9.381 10.787
290 0.442 5.854 9.356 10.878
291 0.395 5.798 9.429 10.74
292 0.413 5.845 9.333 10.74
293 0.384 5.826 9.305 10.712
294 0.372 5.799 9.272 10.666
295 0.344 5.788 9.24 10.641
296 0.339 5.766 9.209 10.606
297 0.326 5.751 9.187 10.572
298 0.342 5.726 9.146 10.545
299 0.3 5.71 9.122 10.504
300 0.296 5.697 9.104 10.481
301 0.539 5.672 9.062 10.447
302 0.425 5.548 9.077 10.23
303 0.747 5.723 9.022 10.407
304 0.957 5.623 9.02 10.47
305 1.056 5.655 8.99 10.262
306 0.948 5.615 8.922 10.29
307 0.856 5.605 8.894 10.254
308 0.896 5.598 8.878 10.234
309 0.812 5.592 8.85 10.197
310 0.796 5.584 8.825 10.173
311 0.746 5.572 8.795 10.112
312 0.802 5.563 8.782 10.116
313 0.857 5.559 8.749 10.088
314 0.835 5.566 8.718 10.066
315 0.827 5.546 8.684 10.009
316 0.747 5.516 8.681 9.995
317 0.774 5.508 8.655 9.987
318 0.785 5.496 8.624 9.94
319 0.726 5.482 8.609 9.912
320 0.714 5.476 8.584 9.844
321 0.733 5.457 8.567 9.854
322 0.743 5.453 8.542 9.833
323 0.766 5.443 8.53 9.81
324 1.003 5.415 8.51 9.785
325 0.964 5.415 8.485 9.767
326 0.859 5.398 8.449 9.73
327 0.836 5.398 8.452 9.723
328 0.816 5.377 8.418 9.694
329 0.867 5.417 8.313 9.56
330 0.72 5.514 8.339 9.604
331 0.829 5.358 8.339 9.654
332 0.891 5.34 8.353 9.593
333 0.773 5.343 8.324 9.574
334 0.76 5.333 8.302 9.529
335 0.84 5.288 8.261 9.592
336 0.948 5.338 8.244 9.51
337 0.769 5.292 8.241 9.484
338 0.654 5.285 8.222 9.465
339 0.722 5.275 8.202 9.432
340 0.775 5.34 8.25 9.493
341 0.686 5.314 8.23 9.46
342 0.659 5.302 8.213 9.446
343 0.649 5.314 8.193 9.428
344 0.64 5.287 8.184 9.398
345 0.63 5.274 8.161 9.38
346 0.646 5.271 8.128 9.361
347 0.582 5.246 8.122 9.342
348 0.574 5.251 8.115 9.301
349 0.579 5.217 8.077 9.271
350 0.618 5.181 8.063 9.255
351 0.829 5.18 8.044 9.283
352 0.841 5.164 8.032 9.277
353 0.839 5.157 8.006 9.262
354 0.825 5.139 7.99 9.259
355 0.787 5.13 7.969 9.244
356 0.731 5.122 7.951 9.243
357 0.706 5.118 7.935 9.246
358 0.668 5.117 7.91 9.228
359 0.637 5.106 7.895 9.246
360 0.859 5.119 7.896 9.23
361 0.956 5.075 7.856 9.226
362 0.795 5.072 7.842 9.246
363 0.749 5.073 7.825 9.247
364 0.641 5.057 7.821 9.255
365 0.72 5.05 7.789 9.263
366 0.84 4.939 7.802 9.388
367 0.703 5.033 7.763 9.259
368 0.56 5.015 7.744 9.27
369 0.513 5.017 7.735 9.275
370 0.539 4.99 7.724 9.283
371 0.765 4.974 7.698 9.282
372 0.67 4.975 7.674 9.279
373 0.495 4.96 7.671 9.282
374 0.469 4.947 7.643 9.286
375 0.496 4.944 7.644 9.297
376 0.517 4.937 7.628 9.298
377 0.534 4.902 7.611 9.314
378 0.479 4.895 7.612 9.319
379 0.475 4.873 7.59 9.316
380 0.587 4.864 7.572 9.313
381 0.664 4.852 7.549 9.299
382 0.654 4.824 7.552 9.304
383 0.523 4.815 7.529 9.294
384 0.456 4.803 7.522 9.291
385 0.464 4.79 7.509 9.299
386 0.539 4.78 7.493 9.282
387 0.467 4.772 7.485 9.295
388 0.545 4.721 7.473 9.301
389 0.665 4.74 7.463 9.274
390 0.692 4.712 7.442 9.272
391 0.639 4.709 7.429 9.278
392 0.498 4.689 7.41 9.265
393 0.379 4.684 7.409 9.257
394 0.46 4.669 7.388 9.237
395 0.368 4.665 7.379 9.231
396 0.298 4.652 7.368 9.221
397 0.415 4.709 7.428 9.277
398 0.374 4.699 7.432 9.244
399 0.598 4.661 7.355 9.218
400 0.552 4.664 7.387 9.253
401 0.5 4.654 7.373 9.251
402 0.514 4.647 7.383 9.177
403 0.431 4.622 7.342 9.2
404 0.381 4.617 7.332 9.183
405 0.418 4.593 7.313 9.157
406 0.47 4.594 7.304 9.142
407 0.42 4.59 7.29 9.117
408 0.681 4.569 7.276 9.096
409 0.536 4.568 7.271 9.105
410 0.331 4.546 7.242 9.068
411 0.331 4.539 7.248 9.08
412 0.608 4.562 7.212 9.029
413 0.445 4.514 7.219 9.041
414 0.505 4.509 7.2 9.03
415 0.309 4.504 7.236 9.032
416 0.627 4.473 7.178 8.973
417 0.488 4.466 7.198 8.937
418 0.352 4.44 7.173 8.867
419 0.306 4.431 7.173 8.85
420 0.259 4.427 7.159 8.82
421 0.22 4.411 7.141 8.782
422 0.237 4.404 7.13 8.749
423 0.198 4.389 7.12 8.717
424 0.206 4.377 7.121 8.716
425 0.206 4.353 7.103 8.638
426 0.24 4.351 7.09 8.628
427 0.181 4.347 7.076 8.592
428 0.176 4.341 7.062 8.599
429 0.195 4.346 7.043 8.558
430 0.186 4.281 7.073 8.484
431 0.2 4.292 7.033 8.484
432 0.116 4.402 6.917 8.372
433 0.263 4.257 6.999 8.38
434 0.21 4.264 6.981 8.405
435 0.189 4.334 6.984 8.378
436 0.154 4.255 6.983 8.363
437 0.127 4.243 6.972 8.334
438 0.195 4.29 7.035 8.379
439 0.214 4.302 7.015 8.356
440 0.174 4.28 7.002 8.329
441 0.174 4.277 6.992 8.312
442 0.167 4.264 6.994 8.276
443 0.159 4.256 6.973 8.268
444 0.147 4.251 6.955 8.244
445 0.161 4.242 6.936 8.123
446 0.207 4.238 6.943 8.25
447 0.252 4.243 6.929 8.192
448 0.177 4.229 6.918 8.168
449 0.182 4.227 6.902 8.149
450 0.16 4.218 6.894 8.133
451 0.154 4.209 6.875 8.115
452 0.151 4.202 6.871 8.092
453 0.145 4.197 6.859 8.069
454 0.172 4.194 6.845 8.05
455 0.171 4.184 6.835 8.037
456 0.131 4.176 6.824 8.016
457 0.131 4.175 6.81 8.015
458 0.316 4.21 6.783 8.006
459 0.294 4.195 6.769 8.04
460 0.662 4.183 6.75 8.052
461 0.587 4.184 6.743 8.062
462 0.446 4.187 6.738 8.102
463 0.377 4.171 6.72 8.087
464 0.446 4.177 6.702 8.116
465 0.443 4.162 6.687 8.13
466 0.689 4.167 6.676 8.147
467 0.752 4.174 6.673 8.146
468 0.726 4.175 6.677 8.168
469 0.664 4.163 6.65 8.187
470 0.724 4.164 6.637 8.193
471 0.673 4.165 6.634 8.203
472 0.576 4.166 6.614 8.226
473 0.81 4.132 6.632 8.224
474 0.766 4.177 6.601 8.219
475 0.773 4.153 6.597 8.231
476 0.681 4.147 6.592 8.24
477 0.647 4.146 6.583 8.239
478 0.637 4.142 6.574 8.22
479 0.684 4.138 6.571 8.216
480 0.624 4.137 6.566 8.198
481 0.539 4.134 6.54 8.207
482 0.437 4.125 6.569 8.153
483 0.503 4.118 6.552 8.129
484 0.49 4.105 6.562 8.115
485 0.461 4.093 6.555 8.097
486 0.625 4.099 6.553 8.087
487 0.578 4.101 6.539 8.075
488 0.654 4.077 6.52 8.095
489 0.639 4.153 6.593 8.137
490 0.615 4.147 6.591 8.096
491 0.517 4.146 6.574 8.081
492 0.525 4.143 6.569 8.07
493 0.556 4.143 6.557 8.054
494 0.598 4.148 6.548 8.043
495 0.558 4.138 6.537 8.013
496 0.546 4.146 6.529 8.022
497 0.522 4.148 6.524 8.008
498 0.532 4.136 6.52 7.977
499 0.605 4.136 6.505 7.974
500 0.539 4.133 6.496 7.967
501 0.477 4.134 6.49 7.954
502 0.535 4.112 6.474 7.937
503 0.548 4.127 6.471 7.934
504 0.478 4.121 6.465 7.925
505 0.471 4.121 6.453 7.919
506 0.565 4.115 6.451 7.904
507 0.499 4.114 6.433 7.913
508 0.432 4.113 6.435 7.887
509 0.484 4.103 6.418 7.875
510 0.599 4.11 6.393 7.847
511 0.582 4.097 6.413 7.833
512 0.394 4.058 6.393 7.882
513 0.469 4.084 6.369 7.856
514 0.502 4.079 6.357 7.856
515 0.374 4.068 6.354 7.848
516 0.363 4.063 6.349 7.854
517 0.326 4.048 6.35 7.837
518 0.224 4.043 6.334 7.842
519 0.268 4.033 6.315 7.834
520 0.258 4.017 6.322 7.812
521 0.202 4.064 6.279 7.848
522 0.464 3.991 6.264 7.783
523 0.497 3.992 6.283 7.745
524 0.51 3.981 6.277 7.759
525 0.29 3.971 6.287 7.764
526 0.262 3.979 6.27 7.783
527 0.286 3.961 6.259 7.774
528 0.277 3.958 6.253 7.786
529 0.304 3.947 6.268 7.797
530 0.468 3.947 6.244 7.803
531 0.386 3.943 6.221 7.801
532 0.362 3.927 6.219 7.782
533 0.343 3.914 6.221 7.762
534 0.352 3.906 6.195 7.752
535 0.375 3.914 6.201 7.719
536 0.359 3.905 6.185 7.726
537 0.428 3.908 6.176 7.728
538 0.294 3.916 6.158 7.721
539 0.456 3.886 6.162 7.69
540 0.536 3.894 6.17 7.697
541 0.557 3.9 6.166 7.7
542 0.539 3.888 6.151 7.661
543 0.682 3.933 6.126 7.646
544 0.855 3.979 6.243 7.738
545 0.961 3.954 6.217 7.679
546 0.968 3.974 6.199 7.649
547 0.997 3.934 6.187 7.643
548 1.037 3.95 6.196 7.538
549 1.147 3.96 6.179 7.633
550 1.19 3.965 6.172 7.639
551 1.239 3.96 6.175 7.684
552 1.407 3.979 6.154 7.601
553 1.284 3.979 6.155 7.581
554 1.075 3.972 6.162 7.59
555 1.033 4.013 6.132 7.584
556 0.931 4.021 6.13 7.6
557 0.986 4.032 6.128 7.603
558 0.843 4.034 6.126 7.6
559 0.837 4.044 6.114 7.602
560 0.84 4.059 6.093 7.594
561 1.032 4.047 6.092 7.616
562 1.055 4.037 6.093 7.604
563 1.029 4.05 6.115 7.583
564 1.032 4.053 6.106 7.598
565 0.998 4.057 6.101 7.6
566 0.895 4.054 6.092 7.605
567 0.859 4.057 6.087 7.609
568 0.76 4.06 6.093 7.607
569 0.684 4.066 6.082 7.611
570 0.857 4.06 6.087 7.608
571 0.785 4.059 6.087 7.587
572 0.897 4.061 6.077 7.573
573 1.037 4.071 6.079 7.572
574 1.392 4.067 6.081 7.538
575 1.673 4.083 6.086 7.557
576 1.811 4.084 6.076 7.51
577 1.236 4.074 6.072 7.485
578 0.902 4.087 6.069 7.466
579 0.688 4.095 6.058 7.466
580 0.603 4.096 6.052 7.457
581 0.588 4.095 6.054 7.418
582 0.612 4.098 6.048 7.407
583 0.53 4.11 6.061 7.372
584 0.436 4.083 6.046 7.347
585 0.461 4.05 6.048 7.322
586 0.412 4.065 6.044 7.335
587 0.393 4.059 6.028 7.321
588 0.377 4.042 6.036 7.319
589 0.388 4.022 6.032 7.285
590 0.674 3.993 6.018 7.335
591 0.661 3.991 6.005 7.32
592 0.471 3.985 6.001 7.314
593 0.423 3.979 5.99 7.314
594 0.731 3.972 5.989 7.308
595 0.474 3.964 5.982 7.306
596 0.244 3.959 5.973 7.301
597 0.15 3.942 5.978 7.291
598 0.179 3.932 5.963 7.284
599 0.079 3.922 5.944 7.275
600 0.306 3.936 5.969 7.28
601 0.274 3.891 5.932 7.243
602 0.168 3.881 5.937 7.28
603 0.096 3.87 5.929 7.268
604 0.039 3.854 5.923 7.265
605 0.042 3.843 5.913 7.26
606 0.092 3.834 5.903 7.261
607 0.192 3.818 5.901 7.255
608 -0.012 3.814 5.892 7.232
609 -0.047 3.791 5.887 7.217
610 0.094 3.784 5.878 7.201
611 -0.058 3.771 5.869 7.184
612 -0.057 3.757 5.883 7.153
613 0.332 3.76 5.81 7.196
614 0.556 3.734 5.856 7.13
615 0.742 3.781 5.904 7.136
616 0.885 3.773 5.909 7.1
617 1.021 3.767 5.899 7.066
618 1.13 3.764 5.891 7.072
619 1.206 3.761 5.875 7.056
620 0.997 3.764 5.864 7.07
621 0.85 3.761 5.86 7.08
622 0.648 3.766 5.841 7.063
623 0.821 3.684 5.856 6.998
624 0.964 3.775 5.824 7.072
625 1.047 3.791 5.944 7.143
626 1.028 3.479 5.79 7.256
627 1.045 3.769 5.787 7.013
628 0.827 3.839 5.727 6.983
629 0.847 3.82 5.909 7.117
630 1.061 3.778 5.73 7.002
631 1.146 3.879 6.006 6.999
632 1.371 3.823 5.692 7.076
633 1.2 3.788 5.771 7.066
634 0.984 3.798 5.762 7.064
635 0.827 3.802 5.744 7.054
636 0.751 3.797 5.743 7.051
637 0.692 3.802 5.738 7.044
638 0.693 3.805 5.734 7.043
639 0.586 3.808 5.732 7.028
640 0.607 3.801 5.721 7.03
641 0.643 3.8 5.711 7.025
642 0.663 3.796 5.725 7.013
643 0.579 3.792 5.722 7.01
644 0.576 3.779 5.72 7.004
645 0.642 3.772 5.72 6.989
646 0.632 3.772 5.723 6.991
647 0.64 3.755 5.713 6.98
648 0.568 3.755 5.699 6.968
649 0.704 3.745 5.7 6.966
650 0.703 3.736 5.698 6.955
651 0.659 3.725 5.693 6.944
652 0.687 3.731 5.691 6.946
653 0.635 3.728 5.689 6.95
654 0.583 3.716 5.69 6.933
655 0.63 3.711 5.673 6.928
656 0.587 3.703 5.669 6.925
657 0.532 3.703 5.672 6.919
658 0.668 3.719 5.654 6.905
659 0.568 3.693 5.646 6.908
660 0.601 3.678 5.674 6.878
661 0.805 3.685 5.627 6.876
662 0.952 3.643 5.766 6.742
663 0.984 3.671 5.638 6.872
664 1.098 3.675 5.618 6.829
665 1.027 3.624 5.654 6.816
666 0.881 3.647 5.643 6.819
667 0.87 3.657 5.639 6.819
668 0.804 3.67 5.63 6.83
669 0.753 3.663 5.636 6.847
670 0.983 3.713 5.604 6.812
671 0.949 3.669 5.626 6.819
672 0.876 3.665 5.627 6.82
673 0.81 3.658 5.629 6.809
674 0.723 3.66 5.611 6.834
675 0.589 3.665 5.602 6.85
676 0.564 3.658 5.608 6.836
677 0.557 3.667 5.604 6.835
678 0.495 3.647 5.611 6.839
679 0.631 3.663 5.596 6.819
680 0.526 3.647 5.593 6.832
681 0.56 3.709 5.659 6.898
682 0.56 3.694 5.656 6.905
683 0.478 3.697 5.651 6.907
684 0.466 3.687 5.649 6.901
685 0.434 3.679 5.643 6.909
686 0.445 3.668 5.659 6.908
687 0.552 3.667 5.64 6.951
688 0.581 3.65 5.631 6.96
689 0.547 3.653 5.604 6.928
690 0.573 3.648 5.627 6.939
691 0.574 3.612 5.618 6.942
692 0.681 3.607 5.627 6.943
693 0.596 3.61 5.616 6.938
694 0.529 3.608 5.616 6.936
695 0.498 3.606 5.603 6.955
696 0.466 3.602 5.605 6.926
697 0.477 3.605 5.603 6.928
698 0.445 3.602 5.6 6.924
699 0.556 3.597 5.596 6.916
700 0.494 3.591 5.589 6.903
701 0.407 3.591 5.593 6.897
702 0.413 3.596 5.586 6.876
703 0.407 3.588 5.588 6.867
704 0.364 3.588 5.584 6.856
705 0.35 3.591 5.574 6.849
706 0.571 3.588 5.576 6.826
707 0.536 3.504 5.625 6.785
708 0.539 3.583 5.608 6.819
709 0.681 3.574 5.565 6.799
710 0.623 3.559 5.548 6.782
711 0.52 3.559 5.551 6.773
712 0.479 3.553 5.549 6.766
713 0.474 3.562 5.543 6.776
714 0.538 3.546 5.535 6.731
715 0.514 3.551 5.545 6.732
716 0.495 3.548 5.528 6.712
717 0.398 3.55 5.519 6.715
718 0.404 3.548 5.518 6.709
719 0.333 3.544 5.515 6.699
720 0.349 3.54 5.508 6.684
721 0.298 3.536 5.504 6.676
722 0.299 3.526 5.5 6.675
723 0.324 3.527 5.495 6.663
724 0.305 3.518 5.492 6.65
725 0.313 3.509 5.486 6.644
726 0.304 3.509 5.481 6.633
727 0.293 3.501 5.474 6.625
728 0.311 3.503 5.479 6.631
729 0.351 3.49 5.474 6.617
730 0.292 3.485 5.453 6.614
731 0.318 3.48 5.466 6.602
732 0.344 3.468 5.453 6.589
733 0.308 3.462 5.448 6.584
734 0.334 3.461 5.447 6.578
735 0.321 3.455 5.44 6.567
736 0.345 3.443 5.429 6.562
737 0.245 3.439 5.426 6.561
738 0.269 3.433 5.42 6.575
739 0.346 3.434 5.418 6.542
740 0.358 3.423 5.411 6.534
741 0.375 3.415 5.402 6.527
742 0.264 3.411 5.397 6.525
743 0.321 3.395 5.4 6.516
744 0.282 3.388 5.375 6.498
745 0.371 3.38 5.385 6.452
746 0.382 3.378 5.375 6.497
747 0.37 3.368 5.406 6.461
748 0.361 3.351 5.365 6.468
749 0.314 3.369 5.35 6.454
750 0.286 3.36 5.349 6.446
751 0.23 3.365 5.339 6.429
752 0.236 3.351 5.34 6.507
753 0.446 3.392 5.139 6.267
754 0.816 3.373 5.37 6.433
755 1.031 3.358 5.334 6.341
756 1.19 3.271 5.369 6.403
757 1.464 3.329 5.281 6.401
758 1.892 3.349 5.261 6.334
759 1.988 3.394 5.296 6.455
760 1.992 3.388 5.298 6.439
761 2.05 3.419 5.256 6.408
762 2.217 3.476 5.259 6.331
763 2.238 3.526 5.224 6.357
764 2.298 3.591 5.255 6.49
765 2.586 3.655 5.329 6.471
766 2.646 3.695 5.439 6.474
767 2.638 3.783 5.345 6.506
768 2.746 3.803 5.425 6.646
769 2.766 3.777 5.456 6.545
770 2.846 3.903 5.496 6.614
771 2.855 4.042 5.477 6.569
772 2.928 3.897 5.41 6.575
773 2.993 3.947 5.442 6.571
774 3.065 3.982 5.449 6.566
775 3.107 3.975 5.397 6.57
776 3.227 4.108 5.428 6.562
